phone,email_id,school,grade,source,Submitted At
911100221894,s2m_test_20897@tests2m.com,Mohit manda,Grade 2,TEB5SMS,4/22/20 4:13
911100221895,s2m_test_20909@tests2m.com,Delhi Public School- Bangalore South,Grade 4,TEB5SMS,4/22/20 4:15
911100221896,s2m_test_20910@tests2m.com,MANSI Gupta,Grade 4,TEB5SMS,4/22/20 4:18
911100221897,s2m_test_20911@tests2m.com,NSN,Grade 1,TEB5SMS,4/22/20 4:19
911100221898,s2m_test_20912@tests2m.com,Delhi public school south bangalore,Grade 4,TEB5SMS,4/22/20 4:22
911100221899,s2m_test_20913@tests2m.com,DAV BHEL SCHOOL,Grade 1,TEB5SMS,4/22/20 4:26
911100221900,s2m_test_20914@tests2m.com,Vijay millanium school,Grade 3,TEB5SMS,4/22/20 4:27
911100221901,s2m_test_20915@tests2m.com,Sri Sri ravishankar vidya mandir,Grade 1,TEB5SMS,4/22/20 4:34
911100221902,s2m_test_20916@tests2m.com,Keshave,Grade 1,TEB5SMS,4/22/20 4:36
911100221903,s2m_test_20917@tests2m.com,Sri Kumarans Children Home,Grade 3,TEB5SMS,4/22/20 4:39
911100221904,s2m_test_20918@tests2m.com,KHMS,Grade 1,TEB5SMS,4/22/20 4:41
911100221905,s2m_test_20919@tests2m.com,AAKRUTHI TECHNO SCHOOL,Grade 3,TEB5SMS,4/22/20 4:42
911100221906,s2m_test_20920@tests2m.com,The Cambridge International School,Grade 1,TEB5SMS,4/22/20 4:46
911100221907,s2m_test_20921@tests2m.com,Sboa,Grade 1,TEB5SMS,4/22/20 4:48
911100221817,s2m_test_20829@tests2m.com,Ps senior secondary school,Grade 4,rfmsms,4/22/20 4:49
911100221908,s2m_test_20922@tests2m.com,Don Bosco School,Grade 1,TEB5SMS,4/22/20 4:54
911100221909,s2m_test_20923@tests2m.com,K L E society English medium school Gadag,Grade 4,TEB5SMS,4/22/20 4:54
911100221910,s2m_test_20924@tests2m.com,The shri ram universal school,Grade 1,TEB5SMS,4/22/20 4:57
911100221911,s2m_test_20925@tests2m.com,Ssrvm,Grade 1,TEB5SMS,4/22/20 5:01
911100221912,s2m_test_20926@tests2m.com,APS Golconda Hyderabad,Grade 3,TEB5SMS,4/22/20 5:02
911100221913,s2m_test_20927@tests2m.com,Delhi Public School,Grade 3,TEB5SMS,4/22/20 5:04
911100221914,s2m_test_20928@tests2m.com,India international School,Grade 3,TEB5SMS,4/22/20 5:08
911100221915,s2m_test_20929@tests2m.com,Kamala Niketan Montessori School,Grade 3,TEB5SMS,4/22/20 5:17
911100221916,s2m_test_20930@tests2m.com,Aradhya,Grade 2,TEB5SMS,4/22/20 5:22
911100221917,s2m_test_20931@tests2m.com,Thriveni academy,Grade 3,TEB5SMS,4/22/20 5:24
911100221918,s2m_test_20932@tests2m.com,Sri Aurobindo International School,Grade 4,TEB5SMS,4/22/20 5:27
911100221919,s2m_test_20933@tests2m.com,akara world school,Grade 3,TEB5SMS,4/22/20 5:28
911100221920,s2m_test_20934@tests2m.com,P G Garodia School,Grade 2,TEB5SMS,4/22/20 5:31
911100221875,s2m_test_20889@tests2m.com,K L E Society School Gadag,Grade 4,TEB5SMS,4/22/20 5:32
911100221921,s2m_test_20935@tests2m.com,Delhi public school,Grade 3,TEB5SMS,4/22/20 5:32
911100221922,s2m_test_20936@tests2m.com,Kamala niketan,Grade 2,b1rmsms,4/22/20 5:32
911100221923,s2m_test_20937@tests2m.com,"Sri Sri Ravi Shankar Vidhyamandir, Surat",Grade 1,b1rmsms,4/22/20 5:32
911100221924,s2m_test_20938@tests2m.com,P. P. SAVANI Cambridge International School,Grade 4,b1rmsms,4/22/20 5:32
911100221925,s2m_test_20164@tests2m.com,Delhi public school south bangalore,Grade 3,b1rmsms,4/22/20 5:32
911100221926,s2m_test_20939@tests2m.com,Parvathy's Anugrahaa,Grade 3,b1rmsms,4/22/20 5:33
911100221927,s2m_test_20940@tests2m.com,Kamala niketan,Grade 4,b1rmsms,4/22/20 5:33
911100221928,s2m_test_20941@tests2m.com,Kumarans,Grade 1,b1rmsms,4/22/20 5:33
911100221929,s2m_test_20942@tests2m.com,Delhi public school howrah,Grade 1,b1rmsms,4/22/20 5:33
911100221930,s2m_test_20943@tests2m.com,Delhi Public school,Grade 1,TEB5SMS,4/22/20 5:33
911100221931,s2m_test_20944@tests2m.com,Kamal Niketan,Grade 3,b1rmsms,4/22/20 5:33
911100221932,s2m_test_20945@tests2m.com,Sacred heart convent school,Grade 2,b1rmsms,4/22/20 5:33
911100221933,s2m_test_20946@tests2m.com,Srv,Grade 3,b1rmsms,4/22/20 5:33
911100221934,s2m_test_20947@tests2m.com,Delhi public school megacity kolkata,Grade 4,b1rmsms,4/22/20 5:34
911100221935,s2m_test_20948@tests2m.com,"Delhi Public School, Bangalore South",Grade 1,b1rmsms,4/22/20 5:34
911100221936,s2m_test_20949@tests2m.com,B.D.M,Grade 4,b1rmsms,4/22/20 5:34
911100221937,s2m_test_20950@tests2m.com,Delhi public school electronics city bangalore 560100,Grade 2,TEB5SMS,4/22/20 5:34
911100221938,s2m_test_20951@tests2m.com,Disha singh,Grade 4,b1rmsms,4/22/20 5:34
911100221927,s2m_test_20940@tests2m.com,Kamala niketan,Grade 4,b1rmsms,4/22/20 5:34
911100221939,s2m_test_20952@tests2m.com,velammal bodhi campus theni,Grade 1,b1rmsms,4/22/20 5:34
911100221940,s2m_test_20953@tests2m.com,K P S Gamharia,Grade 1,b1rmsms,4/22/20 5:35
911100221935,s2m_test_20948@tests2m.com,Delhi Public School Bangalore South,Grade 3,b1rmsms,4/22/20 5:35
911100221941,s2m_test_20954@tests2m.com,Maharaj  agarsain public school,Grade 4,b1rmsms,4/22/20 5:36
911100221942,s2m_test_20955@tests2m.com,New public college,Grade 1,b1rmsms,4/22/20 5:36
911100221943,s2m_test_20956@tests2m.com,Dps Dwarka,Grade 4,b1rmsms,4/22/20 5:36
911100221944,s2m_test_20957@tests2m.com,Army Public School,Grade 4,b1rmsms,4/22/20 5:36
911100221945,s2m_test_20958@tests2m.com,CCA GURGAON,Grade 3,b1rmsms,4/22/20 5:37
911100221946,s2m_test_20959@tests2m.com,N.S.N Matriculation Higher Secondary School,Grade 2,b1rmsms,4/22/20 5:37
911100221947,s2m_test_20960@tests2m.com,Kamala niketan,Grade 4,b1rmsms,4/22/20 5:37
911100221948,s2m_test_20961@tests2m.com,The Sri Ram Universal School,Grade 1,TEB5SMS,4/22/20 5:37
911100221949,s2m_test_20962@tests2m.com,Euro school Whitefield,Grade 4,b1rmsms,4/22/20 5:37
911100221950,s2m_test_20963@tests2m.com,Army Public School,Grade 2,b1rmsms,4/22/20 5:37
911100221274,s2m_test_20274@tests2m.com,Kamala niketan mon tensorI  school,Grade 2,b1rmsms,4/22/20 5:38
911100221946,s2m_test_20959@tests2m.com,N.S.N Matriculation Higher Secondary School,Grade 2,b1rmsms,4/22/20 5:39
911100221951,s2m_test_20964@tests2m.com,B D Memorial International,Grade 4,b1rmsms,4/22/20 5:39
911100221952,s2m_test_20965@tests2m.com,Red rose school,Grade 4,b1rmsms,4/22/20 5:39
911100221953,s2m_test_20966@tests2m.com,City Montessori school,Grade 3,TEB5SMS,4/22/20 5:40
911100221954,s2m_test_20967@tests2m.com,Akshar,Grade 2,b1rmsms,4/22/20 5:40
911100221955,s2m_test_20968@tests2m.com,Delhi public school Bangalore south,Grade 1,b1rmsms,4/22/20 5:40
911100221956,s2m_test_20969@tests2m.com,B.D.M. International,Grade 4,b1rmsms,4/22/20 5:41
911100221957,s2m_test_20970@tests2m.com,Aakruthi techno school,Grade 1,b1rmsms,4/22/20 5:41
911100221958,s2m_test_20971@tests2m.com,Golden gates,Grade 4,b1rmsms,4/22/20 5:41
911100221959,s2m_test_20972@tests2m.com,Maple tree school,Grade 3,b1rmsms,4/22/20 5:41
911100221960,s2m_test_20973@tests2m.com,Jain Public School,Grade 4,b1rmsms,4/22/20 5:41
911100221961,s2m_test_20974@tests2m.com,Tcis,Grade 1,b1rmsms,4/22/20 5:42
911100221933,s2m_test_20946@tests2m.com,Srv,Grade 3,b1rmsms,4/22/20 5:42
911100221962,s2m_test_20975@tests2m.com,Manjusri Public School,Grade 4,b1rmsms,4/22/20 5:43
911100221065,s2m_test_20066@tests2m.com,Mahatma CBSE,Grade 2,b1rmsms,4/22/20 5:43
911100221963,s2m_test_20976@tests2m.com,Kamala nikethan CBSE school,Grade 4,b1rmsms,4/22/20 5:44
911100221964,s2m_test_20977@tests2m.com,Explorica premium ( Paramita school),Grade 3,TEB5SMS,4/22/20 5:44
911100221965,s2m_test_20978@tests2m.com,Rankers e techno,Grade 4,b1rmsms,4/22/20 5:45
911100221966,s2m_test_20979@tests2m.com,Amrit Vidhyalaya,Grade 1,TEB5SMS,4/22/20 5:45
911100221967,s2m_test_20980@tests2m.com,Delhi Public School Megacity,Grade 4,b1rmsms,4/22/20 5:47
911100221968,s2m_test_20050@tests2m.com,Kamala Niketan Montessori School,Grade 4,b1rmsms,4/22/20 5:47
911100221969,s2m_test_20981@tests2m.com,NSN MEMORIAL School,Grade 4,b1rmsms,4/22/20 5:47
911100221970,s2m_test_20982@tests2m.com,DPS Megacity,Grade 2,TEB5SMS,4/22/20 5:49
911100221971,s2m_test_20983@tests2m.com,Uuuuuuuu,Grade 4,b1rmsms,4/22/20 5:50
911100221972,s2m_test_20984@tests2m.com,K. L. E English medium school,Grade 3,b1rmsms,4/22/20 5:51
911100221973,s2m_test_20985@tests2m.com,Mahatma akkama building,Grade 3,b1rmsms,4/22/20 5:52
911100221974,s2m_test_20986@tests2m.com,MSB Pune,Grade 4,b1rmsms,4/22/20 5:53
911100221975,s2m_test_20987@tests2m.com,Rankers & aakruthi school,Grade 4,TEB5SMS,4/22/20 5:54
911100221976,s2m_test_20988@tests2m.com,Sri aurobido international School,Grade 4,b1rmsms,4/22/20 5:54
911100221977,s2m_test_20989@tests2m.com,Theruveni accadame,Grade 2,b1rmsms,4/22/20 5:54
911100221978,s2m_test_20990@tests2m.com,KNMS,Grade 3,b1rmsms,4/22/20 5:55
911100221979,s2m_test_20991@tests2m.com,Kamala Niketan,Grade 3,b1rmsms,4/22/20 5:57
911100221939,s2m_test_20952@tests2m.com,velammal,Grade 1,b1rmsms,4/22/20 5:57
911100221980,s2m_test_20992@tests2m.com,Pinegrove,Grade 2,b1rmsms,4/22/20 5:59
911100221981,s2m_test_20993@tests2m.com,Tejasvir singh,Grade 2,TEB5SMS,4/22/20 5:59
911100221982,s2m_test_20994@tests2m.com,Greenwood,Grade 3,b1rmsms,4/22/20 6:02
911100221983,s2m_test_20977@tests2m.com,Explorica premium ( Paramita school),Grade 4,TEB5SMS,4/22/20 6:03
911100221984,s2m_test_20995@tests2m.com,Krs,Grade 2,b1rmsms,4/22/20 6:04
911100221880,s2m_test_20894@tests2m.com,KLE siciety's BK CBSE SCHOOL ANKALI,Grade 3,TEB5SMS,4/22/20 6:05
911100221985,s2m_test_20996@tests2m.com,Sri Aurbindo International,Grade 4,b1rmsms,4/22/20 6:05
911100221986,s2m_test_20997@tests2m.com,KLE English Medium School,Grade 3,b1rmsms,4/22/20 6:06
911100221070,s2m_test_20071@tests2m.com,Delhi public school Jamnagar,Grade 4,TEB11SMS,4/22/20 6:06
911100221984,s2m_test_20995@tests2m.com,Krs,Grade 2,b1rmsms,4/22/20 6:06
911100221987,s2m_test_20998@tests2m.com,Mahavir  lnstitute of Education & Research,Grade 1,b1rmsms,4/22/20 6:07
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 6:07
911100221989,s2m_test_21000@tests2m.com,DPS,Grade 4,b1rmsms,4/22/20 6:08
911100221990,s2m_test_21001@tests2m.com,Cms,Grade 2,b1rmsms,4/22/20 6:09
911100221991,s2m_test_21002@tests2m.com,Sri Sri Academy,Grade 2,b1rmsms,4/22/20 6:10
911100221972,s2m_test_20984@tests2m.com,Kle English medium school solapur,Grade 3,b1rmsms,4/22/20 6:10
911100221972,s2m_test_20984@tests2m.com,KLE English medium school solapur,Grade 3,b1rmsms,4/22/20 6:10
911100221992,s2m_test_21003@tests2m.com,SKPS,Grade 2,b1rmsms,4/22/20 6:10
911100221993,s2m_test_21004@tests2m.com,Manav Rachna International,Grade 4,TEB5SMS,4/22/20 6:11
911100221994,s2m_test_21005@tests2m.com,DAV,Grade 1,TEB5SMS,4/22/20 6:12
911100221995,s2m_test_21006@tests2m.com,Dr CG English School,Grade 4,TEB5SMS,4/22/20 6:13
911100221859,s2m_test_20873@tests2m.com,D.P.S panvel,Grade 1,TEB5SMS,4/22/20 6:13
911100221996,s2m_test_21007@tests2m.com,Al burooj international school,Grade 4,b1rmsms,4/22/20 6:13
911100221997,s2m_test_21008@tests2m.com,Crossword school,Grade 3,TEB5SMS,4/22/20 6:13
911100221998,s2m_test_21009@tests2m.com,Rankers e techno school,Grade 4,TEB5SMS,4/22/20 6:14
911100221999,s2m_test_21009@tests2m.com,Rankers e techno school,Grade 4,TEB5SMS,4/22/20 6:16
911100222000,s2m_test_21010@tests2m.com,City Montessori school,Grade 4,b1rmsms,4/22/20 6:16
911100222001,s2m_test_21011@tests2m.com,Rankers e-techno school,Grade 4,b1rmsms,4/22/20 6:17
911100222002,s2m_test_21012@tests2m.com,Vaibhav Dikshit,Grade 3,b1rmsms,4/22/20 6:18
911100221891,s2m_test_20906@tests2m.com,DPS Panvel,Grade 1,TEB5SMS,4/22/20 6:19
911100222003,s2m_test_21013@tests2m.com,The millennium school,Grade 1,b1rmsms,4/22/20 6:19
911100222004,s2m_test_21014@tests2m.com,Kamala niketan Montessori school,Grade 3,b1rmsms,4/22/20 6:21
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 6:21
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 6:24
911100222005,s2m_test_21015@tests2m.com,B.D.M International,Grade 4,b1rmsms,4/22/20 6:24
911100222006,s2m_test_21016@tests2m.com,Nsn matric hr sec school,Grade 2,b1rmsms,4/22/20 6:25
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 6:25
911100222007,s2m_test_21017@tests2m.com,NSN Memorial School,Grade 4,b1rmsms,4/22/20 6:25
911100222008,s2m_test_21018@tests2m.com,Sri Sri Academy,Grade 3,b1rmsms,4/22/20 6:27
911100222009,s2m_test_21019@tests2m.com,Holy Angel,Grade 3,TEB5SMS,4/22/20 6:27
911100221998,s2m_test_21009@tests2m.com,Rankers e techno school,Grade 4,TEB5SMS,4/22/20 6:32
911100222010,s2m_test_21020@tests2m.com,Delhi public school,Grade 2,TEB5SMS,4/22/20 6:33
911100222011,s2m_test_21021@tests2m.com,Kle school manjunath nagar,Grade 2,TEB5SMS,4/22/20 6:33
911100221998,s2m_test_21009@tests2m.com,Rankers e techno school,Grade 4,TEB5SMS,4/22/20 6:34
911100222012,s2m_test_21022@tests2m.com,SAIS,Grade 2,TEB5SMS,4/22/20 6:36
911100222013,s2m_test_21023@tests2m.com,Mahatma Montessori School,Grade 3,TEB5SMS,4/22/20 6:37
911100221894,s2m_test_20897@tests2m.com,Mohit manda,Grade 2,TEB5SMS,4/22/20 6:37
911100222014,s2m_test_21024@tests2m.com,Vedanta Academy,Grade 1,TEB5SMS,4/22/20 6:41
911100221998,s2m_test_21009@tests2m.com,Rankers e techno school,Grade 4,TEB5SMS,4/22/20 6:42
911100222015,s2m_test_21025@tests2m.com,Kle school,Grade 3,TEB5SMS,4/22/20 6:44
911100222016,s2m_test_21026@tests2m.com,KIRSHNAMMAL RAMA SUPPIYAR SCHOOL,Grade 1,b1rmsms,4/22/20 6:46
911100222017,s2m_test_21027@tests2m.com,Mahavir institute of education and research,Grade 3,TEB11SMS,4/22/20 6:46
911100221061,s2m_test_20062@tests2m.com,Knms,Grade 3,b1rmsms,4/22/20 6:47
911100222018,s2m_test_21028@tests2m.com,SBOAJC,Grade 3,b1rmsms,4/22/20 6:48
911100222019,s2m_test_21029@tests2m.com,Sboa school and jc,Grade 3,TEB5SMS,4/22/20 6:49
911100222020,s2m_test_21030@tests2m.com,Sri Sri Academy,Grade 1,b1rmsms,4/22/20 6:49
911100222021,s2m_test_21031@tests2m.com,Sri Sri Academy,Grade 1,TEB5SMS,4/22/20 6:52
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 6:52
911100222022,s2m_test_21032@tests2m.com,Amrit Vidhyalaya,Grade 3,b1rmsms,4/22/20 6:52
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 6:55
911100222023,s2m_test_21033@tests2m.com,DPS MEGACITY,Grade 3,TEB5SMS,4/22/20 6:57
911100222024,s2m_test_21034@tests2m.com,Dpe,Grade 1,TEB5SMS,4/22/20 6:57
911100222025,s2m_test_21035@tests2m.com,School of India,Grade 2,TEB5SMS,4/22/20 6:59
911100222026,s2m_test_21036@tests2m.com,Krs,Grade 1,TEB4SMS,4/22/20 7:03
911100222027,s2m_test_21037@tests2m.com,Mount Assisi School,Grade 3,b1rmsms,4/22/20 7:04
911100222028,s2m_test_21038@tests2m.com,St.peter high school,Grade 2,TEB5SMS,4/22/20 7:06
911100221968,s2m_test_20050@tests2m.com,Kamala Niketan Montessori School,Grade 4,b1rmsms,4/22/20 7:10
911100222029,s2m_test_21039@tests2m.com,Kamala Niketan Montessori school,Grade 3,b1rmsms,4/22/20 7:10
911100222030,s2m_test_21040@tests2m.com,Sri Chaitanya,Grade 3,TEB5SMS,4/22/20 7:11
911100222031,s2m_test_21041@tests2m.com,The Gurukul foundation kashipur,Grade 2,TEB5SMS,4/22/20 7:20
911100222032,s2m_test_21042@tests2m.com,The cross word school,Grade 4,b1rmsms,4/22/20 7:22
911100222033,s2m_test_21043@tests2m.com,Delhi Public School - North,Grade 1,TEB5SMS,4/22/20 7:22
911100221873,s2m_test_20887@tests2m.com,M b w a,Grade 4,TEB5SMS,4/22/20 7:26
911100222034,s2m_test_21044@tests2m.com,Kle school,Grade 3,TEB5SMS,4/22/20 7:28
911100222035,s2m_test_21045@tests2m.com,Dps megacity,Grade 3,b1rmsms,4/22/20 7:28
911100222036,s2m_test_21046@tests2m.com,Apurwa Mishra,Grade 3,b1rmsms,4/22/20 7:28
911100222037,s2m_test_21047@tests2m.com,Kothari International School,Grade 2,b1rmsms,4/22/20 7:31
911100222038,s2m_test_21048@tests2m.com,Sboa school and junior college,Grade 4,TEB5SMS,4/22/20 7:34
911100222039,s2m_test_21049@tests2m.com,KLE English Medium school,Grade 3,b1rmsms,4/22/20 7:37
911100222040,s2m_test_21050@tests2m.com,Krishnamal Ramasubbaiyer School,Grade 3,b1rmsms,4/22/20 7:41
911100222041,s2m_test_21051@tests2m.com,Maple Tree School,Grade 2,b1rmsms,4/22/20 7:41
911100221167,s2m_test_20168@tests2m.com,Elpro international,Grade 4,b1rmsms,4/22/20 7:43
911100222042,s2m_test_21052@tests2m.com,Ssrvm school,Grade 1,TEB5SMS,4/22/20 7:44
911100222043,s2m_test_21053@tests2m.com,Srcs,Grade 1,TEB5SMS,4/22/20 7:48
911100222044,s2m_test_21054@tests2m.com,Amrit Vidhyalaya,Grade 4,b1rmsms,4/22/20 7:54
911100222045,s2m_test_21055@tests2m.com,CMS Mahanagar,Grade 4,TEB4SMS,4/22/20 7:56
911100222046,s2m_test_21056@tests2m.com,Vetri vikaas public school(sr.sec),Grade 4,b1rmsms,4/22/20 7:56
911100222047,s2m_test_21057@tests2m.com,Delhi public school,Grade 4,b1rmsms,4/22/20 8:02
911100222048,s2m_test_21058@tests2m.com,Indus Valley World School,Grade 3,b1rmsms,4/22/20 8:03
911100222049,s2m_test_21059@tests2m.com,SBOA SCHOOL AND JUNIOR COLLEGE,Grade 3,TEB5SMS,4/22/20 8:04
911100222050,s2m_test_21060@tests2m.com,Sky World,Grade 2,b1rmsms,4/22/20 8:05
911100222051,s2m_test_21061@tests2m.com,Mahatma CBSE,Grade 2,TEB5SMS,4/22/20 8:17
911100222052,s2m_test_21062@tests2m.com,Sri Aurobindo International School,Grade 4,b1rmsms,4/22/20 8:18
911100222053,s2m_test_21063@tests2m.com,Dps Megacity,Grade 3,TEB4SMS,4/22/20 8:22
911100222054,s2m_test_21064@tests2m.com,Sri Aurobindo international school,Grade 4,TEB5SMS,4/22/20 8:24
911100222055,s2m_test_21065@tests2m.com,Green wood high schools,Grade 1,TEB5SMS,4/22/20 8:34
911100222056,s2m_test_21066@tests2m.com,NSN Memorial Senior Secondary School,Grade 3,TEB5SMS,4/22/20 8:36
911100222057,s2m_test_21059@tests2m.com,SBOA SCHOOL AND JUNIOR COLLEGE,Grade 4,TEB5SMS,4/22/20 8:38
911100222058,s2m_test_21067@tests2m.com,Dps south,Grade 1,TEB5SMS,4/22/20 8:44
911100222059,s2m_test_21068@tests2m.com,Kle School Gadag cbse,Grade 4,b1rmsms,4/22/20 8:52
911100222059,s2m_test_21068@tests2m.com,Kle School Gadag CBSE,Grade 3,b1rmsms,4/22/20 8:56
911100222060,s2m_test_21069@tests2m.com,NSN matriculation,Grade 1,b1rmsms,4/22/20 8:56
911100222061,s2m_test_21070@tests2m.com,City montessory school,Grade 2,b1rmsms,4/22/20 8:57
911100222062,s2m_test_21071@tests2m.com,New Era Public School,Grade 4,b1rmsms,4/22/20 8:59
911100222063,s2m_test_21072@tests2m.com,DPS Bangalore South,Grade 3,support,4/22/20 9:04
911100221882,s2m_test_20896@tests2m.com,Lkg,Grade 2,TEB5SMS,4/22/20 9:09
911100222064,s2m_test_21073@tests2m.com,Sri sri Ravi Shankar Vidya Mandir,Grade 4,TEB5SMS,4/22/20 9:15
911100222059,s2m_test_21068@tests2m.com,Kle School Gadag CBSE,Grade 3,b1rmsms,4/22/20 9:17
911100222065,s2m_test_21074@tests2m.com,city Montessori school,Grade 1,b1rmsms,4/22/20 9:22
911100222066,s2m_test_21072@tests2m.com,DPS Bangalore South,Grade 3,support,4/22/20 9:24
911100222067,s2m_test_21075@tests2m.com,B.D.M.I,Grade 4,b1rmsms,4/22/20 9:28
911100221834,s2m_test_21076@tests2m.com,Delhi public school,Grade 2,TEB3SMS,4/22/20 9:32
911100222068,s2m_test_21077@tests2m.com,Mahavir Institute of education Research,Grade 4,b1rmsms,4/22/20 9:54
911100222069,s2m_test_21078@tests2m.com,Sri Aurobindo international school,Grade 4,b1rmsms,4/22/20 9:57
911100222070,s2m_test_21079@tests2m.com,Edify  school,Grade 2,b1rmsms,4/22/20 9:59
911100221178,s2m_test_20179@tests2m.com,Aholong Jessie Anar,Grade 4,b1rmsms,4/22/20 10:00
911100221448,s2m_test_20452@tests2m.com,Delhi public school,Grade 1,b1rmsms,4/22/20 10:22
911100222071,s2m_test_21080@tests2m.com,Delhi Public School,Grade 1,TEB5SMS,4/22/20 10:24
911100222032,s2m_test_21042@tests2m.com,The cross word school,Grade 4,b1rmsms,4/22/20 10:32
911100222072,s2m_test_21081@tests2m.com,EDIFY School,Grade 2,b1rmsms,4/22/20 10:32
911100222073,s2m_test_21082@tests2m.com,"DPS mega city, Kolkata",Grade 4,TEB5SMS,4/22/20 10:39
911100222074,s2m_test_21083@tests2m.com,Delhi public school Electronic City,Grade 1,TEB5SMS,4/22/20 10:49
911100222075,s2m_test_21084@tests2m.com,TCIS,Grade 2,b1rmsms,4/22/20 10:49
911100221986,s2m_test_20997@tests2m.com,KLE English Medium School,Grade 3,b1rmsms,4/22/20 10:50
911100221343,s2m_test_20345@tests2m.com,Tashi choden,Grade 2,TEB2ASMS,4/22/20 10:51
911100222076,s2m_test_21085@tests2m.com,Anshuman,Grade 1,TEB5SMS,4/22/20 10:53
911100222077,s2m_test_21086@tests2m.com,K.L.E  SOCIETY SCHOOL,Grade 1,TEB5SMS,4/22/20 10:59
911100222078,s2m_test_21087@tests2m.com,Kothari international,Grade 3,TEB5SMS,4/22/20 11:03
911100222079,s2m_test_21088@tests2m.com,Paramitha,Grade 1,TEB5SMS,4/22/20 11:31
911100222080,s2m_test_21089@tests2m.com,DPS,Grade 3,b1rmsms,4/22/20 11:34
911100222081,s2m_test_21090@tests2m.com,Delhi Public School,Grade 1,TEB3SMS,4/22/20 11:36
911100222039,s2m_test_21049@tests2m.com,Kle,Grade 3,b1rmsms,4/22/20 11:40
911100222058,s2m_test_21067@tests2m.com,Dps south,Grade 1,TEB5SMS,4/22/20 12:30
911100222082,s2m_test_20930@tests2m.com,St.josef .intercollege,Grade 2,TEB5SMS,4/22/20 12:32
911100221839,s2m_test_20853@tests2m.com,Delhi public school,Grade 1,TEB5SMS,4/22/20 12:32
911100222083,s2m_test_21091@tests2m.com,Vijay milenium school,Grade 2,TEB5SMS,4/22/20 12:36
911100222084,s2m_test_21092@tests2m.com,B k English medium school,Grade 1,TEB5SMS,4/22/20 12:42
911100222085,s2m_test_21093@tests2m.com,Delhi public school - Ecity,Grade 1,TEB5SMS,4/22/20 12:52
911100222086,s2m_test_21094@tests2m.com,Rmk senior  secondary school,Grade 2,TEB5SMS,4/22/20 12:55
911100222086,s2m_test_21094@tests2m.com,Rmk senior secondary school,Grade 2,TEB5SMS,4/22/20 12:58
911100222087,s2m_test_21095@tests2m.com,Delhi  public  school  south  bangalore,Grade 3,TEB5SMS,4/22/20 13:00
911100222088,s2m_test_21096@tests2m.com,Kamala niketan montessori school,Grade 4,b1rmsms,4/22/20 13:19
911100222089,s2m_test_21097@tests2m.com,Vijay millnium school,Grade 4,b1rmsms,4/22/20 13:35
911100222021,s2m_test_21098@tests2m.com,Sri sri academy,Grade 1,TEB5SMS,4/22/20 13:44
911100222090,s2m_test_21099@tests2m.com,Duranjaya,Grade 4,b1rmsms,4/22/20 13:45
911100222091,s2m_test_21100@tests2m.com,Rankers concept school,Grade 4,b1rmsms,4/22/20 13:57
911100222092,s2m_test_21101@tests2m.com,Knms,Grade 4,b1rmsms,4/22/20 14:09
911100222093,s2m_test_21102@tests2m.com,Delhi public school,Grade 2,TEB5SMS,4/22/20 14:12
911100221988,s2m_test_20999@tests2m.com,St. Paul School,Grade 1,ntfuiuser,4/22/20 14:13
911100222094,s2m_test_21103@tests2m.com,Knms,Grade 3,TEB5SMS,4/22/20 14:18
911100221988,s2m_test_21104@tests2m.com,St.Paul's School Rajkot,Grade 1,ntfuiuser,4/22/20 14:20
911100222011,s2m_test_21021@tests2m.com,Kle school manjunath nagar,Grade 2,TEB5SMS,4/22/20 14:24
911100222095,s2m_test_21105@tests2m.com,KlE,Grade 2,TEB5SMS,4/22/20 14:31
911100222096,s2m_test_21106@tests2m.com,NSN matriculation higher secondary school,Grade 1,b1rmsms,4/22/20 14:32
911100222097,s2m_test_21107@tests2m.com,Braintree International School,Grade 4,b1rmsms,4/22/20 14:32
911100222098,s2m_test_21108@tests2m.com,NSN,Grade 4,b1rmsms,4/22/20 14:40
911100222099,s2m_test_21109@tests2m.com,Krs,Grade 2,TEB5SMS,4/22/20 15:05
911100222021,s2m_test_21031@tests2m.com,Sri Sri Academy,Grade 1,TEB5SMS,4/22/20 15:12
911100222064,s2m_test_21073@tests2m.com,sri sri Ravi shankar vidya mandir,Grade 4,TEB5SMS,4/22/20 15:59
911100222100,s2m_test_21110@tests2m.com,Sri Sri Ravishankar vidhya Mandir,Grade 3,TEB5SMS,4/22/20 16:09
911100222101,s2m_test_21111@tests2m.com,army public school Delhi cantt,Grade 4,b1rmsms,4/22/20 16:24
911100222102,s2m_test_21112@tests2m.com,SBOA Junior college and School,Grade 4,TEB5SMS,4/22/20 16:25
911100222103,s2m_test_21113@tests2m.com,Mahavir Institute of Education & Research,Grade 4,b1rmsms,4/22/20 16:31
